angDist,Name_1,HaKiDaSName,RA_1,DEC_1,GaiaID,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Vmag,Kmag_x,Name_2,Teff,logg,RefstarID,[Fe/H],[Fe/H]error,rv_HDS,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
3.403030,HD204587,HaKiDaS00227,322.514138,-12.511728,6891134705556330880,8.535991000000001,9.319032,7.7015910000000005,9.12,5.881,HD204587,4105.49426534,4.5256345505699995,1,0.05869111275640001,0.190410009382,27.029582456,92983225151906812,322.515082600,-12.511520220,0.025,0.025,90,276901888,33,56227.196990740,0,3,,,,,0,,,,,0,10.3466,0.0016,,,24,,,,,0,11.9326,0.0886,10.1072,0.1610,16777240
4.581908,HD204587,HaKiDaS00227,322.514138,-12.511728,6891134705556330880,8.535991000000001,9.319032,7.7015910000000005,9.12,5.881,HD204587,4105.49426534,4.5256345505699995,1,0.05869111275640001,0.190410009382,27.029582456,92983225150887316,322.515152010,-12.510928040,0.001,0.001,90,1343750144,160,55918.797361110,4,6,9.5290,0.0631,12.3557,0.0090,114744,,,,,114720,7.9284,0.0894,,,16,6.6831,0.0000,10.6477,0.0000,114744,,,,,114720
2.734467,47UM,HaKiDaS00231,164.862933,40.429522,777254360337133312,4.8306002999999995,5.202707299999999,4.4259934,5.04,3.75,47UM,6100.70112797,4.39165550244,2,0.0440562142041,0.037299850176199995,-25.3557257873,156511648636435319,164.863615330, 40.428967760,0.027,0.027,90,276901888,33,57036.571770830,0,5,,,,,0,13.1337,0.1817,9.8394,0.1005,16777240,,,,,0,,,,,0,11.3369,0.0996,8.8959,0.2887,16781336
4.001570,47UM,HaKiDaS00231,164.862933,40.429522,777254360337133312,4.8306002999999995,5.202707299999999,4.4259934,5.04,3.75,47UM,6100.70112797,4.39165550244,2,0.0440562142041,0.037299850176199995,-25.3557257873,156511648644325672,164.864238060, 40.429023350,0.023,0.023,90,276897792,33,56081.020937500,0,6,13.1642,0.1198,,,16777240,,,,,0,,,,,0,12.9164,0.0435,11.2697,0.0010,16777240,11.3622,0.1781,7.4671,0.0505,16777240
4.388242,47UM,HaKiDaS00231,164.862933,40.429522,777254360337133312,4.8306002999999995,5.202707299999999,4.4259934,5.04,3.75,47UM,6100.70112797,4.39165550244,2,0.0440562142041,0.037299850176199995,-25.3557257873,156511648639174951,164.863692160, 40.428448730,0.293,0.285,90,276901888,33,56834.139606480,0,9,,,,,0,13.1905,0.0112,9.8577,0.1335,16777240,13.6566,0.0364,10.5714,0.1180,16777240,,,,,0,,,,,0
4.392506,HD58551,HaKiDaS00232,111.709962,21.533610999999997,865962683591073408,6.39607,6.6785374000000015,6.0039682,6.5360000000000005,5.245,HD58551,6125.52803631,4.189337695390001,2,-0.491533104721,0.045602935269499996,11.921109780999998,133841117090221952,111.709096280, 21.534527650,0.108,0.076,0,310534144,37,56398.890671300,0,10,12.8622,0.0010,11.2056,0.0010,16777240,12.7813,0.1032,10.3723,0.0409,16777240,13.4936,0.0803,11.4051,0.0228,16777240,14.2741,0.0015,,,16778256,,,,,0
4.644907,HD58551,HaKiDaS00232,111.709962,21.533610999999997,865962683591073408,6.39607,6.6785374000000015,6.0039682,6.5360000000000005,5.245,HD58551,6125.52803631,4.189337695390001,2,-0.491533104721,0.045602935269499996,11.921109780999998,133841117091212314,111.709295190, 21.534742380,0.023,0.023,90,276901888,33,55592.836666670,0,8,12.4370,0.0010,10.3464,0.0010,16777240,13.5199,0.0000,10.8582,0.0000,16777240,13.6532,0.0010,10.8294,0.0010,16777240,11.6764,0.3530,10.0681,0.0010,16777232,11.6411,0.0648,10.2011,0.0010,16777240
1.653630,G165-39,HaKiDaS00234,209.793917,33.859439,1458016709798909952,9.922362,10.164749,9.547275,9.986,8.81,G165-39,6573.30297972,4.09233335388,0,-1.8186688907700002,0.044372983385300005,-19.97,148632097934301678,209.793366580, 33.859393400,0.020,0.020,90,302067712,36,56270.964479170,0,3,,,,,0,,,,,0,19.1887,0.0209,18.6490,0.0175,16777496,18.6683,0.0265,,,280,,,,,0
2.050527,G165-39,HaKiDaS00234,209.793917,33.859439,1458016709798909952,9.922362,10.164749,9.547275,9.986,8.81,G165-39,6573.30297972,4.09233335388,0,-1.8186688907700002,0.044372983385300005,-19.97,148632097936792396,209.793537030, 33.859913210,0.018,0.018,90,310456320,37,56336.664386570,0,4,,,,,0,19.3270,0.0305,,,4120,19.1631,0.0210,16.6475,0.0089,16777496,18.9826,0.0312,,,16777496,18.8457,0.0332,,,16777496
2.579712,G165-39,HaKiDaS00234,209.793917,33.859439,1458016709798909952,9.922362,10.164749,9.547275,9.986,8.81,G165-39,6573.30297972,4.09233335388,0,-1.8186688907700002,0.044372983385300005,-19.97,148632097944142613,209.794389980, 33.860038360,0.013,0.013,90,310452224,37,56094.025115740,0,3,18.3590,0.0075,,,280,19.4840,0.0239,18.9839,0.0227,16778264,19.7637,0.0320,,,16777496,,,,,0,,,,,0
4.697408,G165-39,HaKiDaS00234,209.793917,33.859439,1458016709798909952,9.922362,10.164749,9.547275,9.986,8.81,G165-39,6573.30297972,4.09233335388,0,-1.8186688907700002,0.044372983385300005,-19.97,148632097934130618,209.793214770, 33.858271720,0.015,0.015,90,268513280,32,56386.536180560,0,3,,,,,0,15.9998,0.0000,16.4310,0.0044,24,16.0177,0.0019,16.6965,0.0044,24,,,,,0,,,,,0
4.736945,LP859-35,HaKiDaS00236,229.8995,-24.516925,6227037653844724224,11.487769,11.843062,10.96819,11.309000000000001,9.897,LP859-35,6129.88350046,4.577264521419999,0,-1.27388232704,0.09319000249430001,-27.82,78572298987637187,229.898587750,-24.517946020,0.000,0.000,90,268959744,32,51988.820486110,0,32,12.6079,0.0537,16.1920,0.0000,4184,11.4251,0.1428,13.0045,0.1087,88,11.4994,0.0140,13.4355,0.1343,88,11.2710,0.0081,12.7744,0.1614,88,11.3452,0.0350,12.2037,0.0172,88
2.734836,HD189558,HaKiDaS00237,300.253337,-12.255389,4189078626829509248,7.555069400000001,7.88985,7.0926766,7.732,6.162999999999999,HD189558,5703.88012863,3.8201795009400006,0,-2.32783937619,0.067110891273,-0.814894672674,93293002527594451,300.252686720,-12.254972710,0.415,0.110,90,310534144,37,56573.695023150,0,9,18.6079,0.0115,,,536,18.0889,0.0092,,,16778264,18.0184,0.0828,14.4481,0.0546,16777496,18.0018,0.0171,13.8927,0.0015,16777496,,,,,0
0.615481,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842600285382, 84.260005750, 20.729036740,0.001,0.001,90,268959744,32,56437.309108800,0,8,,,,,0,8.7366,0.2034,12.0235,0.0010,24,,,,,0,7.4990,0.1376,10.3677,0.0810,24,8.0125,0.1386,10.2408,0.0704,16
1.420587,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842601075861, 84.260123160, 20.729439920,0.001,0.001,90,1343750144,160,55977.593634260,4,4,8.4132,0.0010,11.7243,0.0010,114744,7.7560,0.0010,10.7461,0.0010,114744,7.1276,0.0308,,,24,,,,,114720,,,,,114720
1.834492,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842604474858, 84.260233770, 20.728542220,0.020,0.020,90,277348352,33,56038.101423610,0,4,7.8635,0.0010,13.6888,0.0010,24,,,,,0,13.2993,0.0010,,,16777240,12.5382,0.0497,11.2832,0.1030,16777240,,,,,0
2.070117,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842607755459, 84.260801010, 20.729005740,0.038,0.038,90,276901888,33,56621.590173610,0,5,11.6071,,12.2738,0.2097,24,,,,,0,,,,,0,13.1163,0.0012,,,16777240,11.7723,0.0324,9.9501,0.0412,16777240
2.967288,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842596056150, 84.259641330, 20.729696510,0.048,0.048,90,276901888,33,56621.590613430,0,4,12.8553,0.0216,,,16777240,,,,,0,,,,,0,,,,,0,11.6281,0.0027,9.9330,0.1053,16777240
3.773994,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842591666474, 84.259218430, 20.729576030,0.013,0.013,90,276901888,33,56104.898888890,0,4,14.2441,0.0020,12.8096,0.0010,16781336,13.3289,0.0010,,,16777240,,,,,0,13.2338,0.0013,,,16777240,12.7334,0.0015,,,16777240
3.825923,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842612905427, 84.261323350, 20.729093820,0.023,0.023,90,1082208256,129,56237.997175930,3,4,,,,,65568,13.6383,0.0017,11.6220,0.0281,16777272,13.5436,0.1036,12.3266,0.2093,16777272,,,,,32,,,,,114720
4.734050,HD37124,HaKiDaS00238,84.260188,20.72905,3402798414192387328,7.472376,7.843986500000001,6.980111999999999,7.659,5.9510000000000005,HD37124,5536.44369775,4.3579400775699995,2,-0.479864867812,0.027673051235500002,-1.40682215025,132870842596486553, 84.259132520, 20.729918790,0.001,0.001,90,1083703296,129,55880.199155090,1,4,12.7234,0.0010,12.2536,0.0010,56,13.4102,0.2543,10.9760,0.0010,16777272,,,,,32,,,,,114720,12.6610,0.0016,,,16781368
3.812747,HD8574,HaKiDaS00240,21.30235,28.564967,297045096447719040,6.9834504,7.2957415999999995,6.5640717,7.121,5.7829999999999995,HD8574,6043.24876357,4.22226609455,2,0.038297778153499995,0.052900850451499996,-24.0123230479,142270213027419670, 21.303019710, 28.565847750,0.001,0.001,90,1343750144,160,56318.281875000,1,3,,,,,0,,,,,0,,,,,114720,,,,,0,5.6753,0.0150,,,24
4.279308,HD8574,HaKiDaS00240,21.30235,28.564967,297045096447719040,6.9834504,7.2957415999999995,6.5640717,7.121,5.7829999999999995,HD8574,6043.24876357,4.22226609455,2,0.038297778153499995,0.052900850451499996,-24.0123230479,142270213031409692, 21.303358480, 28.565759780,0.001,0.001,90,1343750144,160,56280.934930560,1,6,,,,,0,,,,,114720,6.9443,0.0027,11.7172,0.0045,24,7.0908,0.0025,12.2684,0.0010,24,6.1574,0.0010,11.0276,0.0010,24
0.548984,G14-39,HaKiDaS00241,198.61255,-4.092741999999999,3636015928636801792,12.539176,13.068067999999998,11.863269,12.74,10.413,G14-39,4638.29785355,4.69696908621,0,-2.09859818282,0.12352024405999999,-26.41,103081986124908988,198.612506390, -4.092888160,0.121,0.060,0,444915712,53,56080.989814810,7,8,22.0466,0.1710,21.5708,0.2218,16793912,21.0989,0.0481,20.3430,0.0420,16892216,20.7692,0.0901,20.6563,0.1756,16892216,20.8182,0.0165,19.9668,0.2321,16892216,,,,,16416
1.227337,HD117176,HaKiDaS00246,202.10511699999998,13.777322,3740176925743650688,4.7087197,5.160622,4.2652470000000005,4.973,3.5,HD117176,5802.42380447,4.01943846884,2,-0.123998492138,0.04871667793880001,7.31422093845,124532021050003513,202.104914370, 13.777600390,2.844,1.047,90,277143552,33,56482.718657410,0,10,,,,,0,12.9117,0.0258,10.1881,0.0666,16777240,,,,,0,12.8963,0.1923,10.4466,0.1376,16777240,11.7896,0.0417,7.8335,0.0170,16777240
2.300705,HD117176,HaKiDaS00246,202.10511699999998,13.777322,3740176925743650688,4.7087197,5.160622,4.2652470000000005,4.973,3.5,HD117176,5802.42380447,4.01943846884,2,-0.123998492138,0.04871667793880001,7.31422093845,124532021046613802,202.104649650, 13.777771890,0.016,0.016,90,276897792,33,56001.420497690,0,4,,,,,0,13.1134,0.0144,10.0970,0.0501,16777240,13.8773,0.0226,,,16777240,,,,,0,,,,,0
3.973584,HD117176,HaKiDaS00246,202.10511699999998,13.777322,3740176925743650688,4.7087197,5.160622,4.2652470000000005,4.973,3.5,HD117176,5802.42380447,4.01943846884,2,-0.123998492138,0.04871667793880001,7.31422093845,124532021055524408,202.105655650, 13.778293920,0.014,0.014,90,276979712,33,56482.238981480,0,7,12.7834,0.0303,9.8386,0.3080,16777240,12.9398,0.0010,9.4629,0.0010,16777240,,,,,0,14.5799,0.0019,11.2362,0.0010,16777240,11.5915,0.2411,8.5072,0.1194,16777240
4.222948,HD117176,HaKiDaS00246,202.10511699999998,13.777322,3740176925743650688,4.7087197,5.160622,4.2652470000000005,4.973,3.5,HD117176,5802.42380447,4.01943846884,2,-0.123998492138,0.04871667793880001,7.31422093845,124532021059374341,202.105926210, 13.778192830,0.017,0.017,90,276897792,33,56313.586331020,0,4,,,,,0,,,,,0,,,,,0,12.7271,0.0437,10.3775,0.0010,16777240,11.7435,0.0247,8.8774,0.1096,16777240
4.720177,HD117176,HaKiDaS00246,202.10511699999998,13.777322,3740176925743650688,4.7087197,5.160622,4.2652470000000005,4.973,3.5,HD117176,5802.42380447,4.01943846884,2,-0.123998492138,0.04871667793880001,7.31422093845,124532021056774756,202.105546850, 13.778564920,0.036,0.036,90,545333248,65,55654.177280090,1,3,,,,,32,12.8690,0.0010,9.3349,0.0010,16810040,12.9918,0.0949,9.3640,0.0528,16777272,,,,,32,,,,,32
3.292360,HD134439,HaKiDaS00251,227.555046,-16.383889,6307374845312759552,8.816861,9.263815,8.248588,9.059,,HD134439,4923.5670905,4.59943903398,0,-1.4320093669,0.07263234060910001,29.338251485300002,88332275553738629,227.555350410,-16.384755660,0.016,0.007,90,444915712,53,55962.643726850,10,48,20.5490,0.0577,19.6038,0.2083,16892216,19.4744,0.0239,18.9623,0.0873,16892216,18.7336,0.0057,18.6680,0.0200,16892216,18.3924,0.0203,18.4793,0.0430,115000,17.8470,0.0435,17.6783,0.1354,16892216
