# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Oct 13 10:03:06 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Subaru/Hyper Suprime-Cam (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.00049103 -1.50000 10.00000 0.8525838852 2.4358181953    0.817  3.030  3.6357  0.815    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-09      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.940e-04 -2.804 -1.519 -2.574 -2.994 -3.185 -3.276 -3.078 -3.200
0.00049103 -1.50000 10.00000 0.8525965810 2.4358220100    0.814  3.074  3.6326  0.757    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-09      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.941e-04 -2.916 -1.577 -2.665 -3.097 -3.294 -3.389 -3.183 -3.310
0.00049103 -1.50000 10.00000 0.8526076078 2.4358253479    0.811  3.115  3.6294  0.701    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-09      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.941e-04 -3.019 -1.625 -2.745 -3.191 -3.395 -3.492 -3.279 -3.410
0.00049103 -1.50000 10.00000 0.8526185751 2.4358284473    0.807  3.159  3.6263  0.643    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -9.53e-09      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.941e-04 -3.128 -1.678 -2.831 -3.291 -3.501 -3.602 -3.381 -3.516
0.00049103 -1.50000 10.00000 0.8526287675 2.4358315468    0.802  3.202  3.6231  0.584    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-08      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.941e-04 -3.236 -1.728 -2.915 -3.388 -3.606 -3.709 -3.481 -3.621
0.00049103 -1.50000 10.00000 0.8526383042 2.4358344078    0.798  3.245  3.6199  0.527    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-08      0.00 7.456e-01 2.539e-01 8.002e-05 2.804e-05 2.120e-04 -1.000 4.941e-04 -3.341 -1.774 -2.996 -3.484 -3.708 -3.815 -3.578 -3.723
0.00049103 -1.50000 10.00000 0.8526474833 2.4358372688    0.792  3.287  3.6168  0.469    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-08      0.00 7.456e-01 2.539e-01 8.002e-05 2.805e-05 2.120e-04 -1.000 4.941e-04 -3.447 -1.812 -3.072 -3.577 -3.809 -3.919 -3.674 -3.824
0.00049103 -1.50000 10.00000 0.8526508212 2.4358382225    0.790  3.300  3.6158  0.451    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-08      0.00 7.456e-01 2.539e-01 8.002e-05 2.805e-05 2.120e-04 -1.000 4.941e-04 -3.481 -1.824 -3.096 -3.607 -3.842 -3.953 -3.705 -3.857
0.00049103 -1.50000 10.00000 0.8526508212 2.4358382225    0.790  1.757  3.7539  2.546    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.376 0.709 0.355 0.218 0.179 0.167 0.194 0.174
0.00049103 -1.50000 10.00000 0.8527116179 2.4358565807    0.790  1.777  3.7520  2.519    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.329 0.669 0.308 0.168 0.127 0.114 0.142 0.121
0.00049103 -1.50000 10.00000 0.8527708054 2.4358744621    0.790  1.779  3.7519  2.517    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.323 0.664 0.303 0.162 0.121 0.108 0.137 0.115
0.00049103 -1.50000 10.00000 0.8528320193 2.4358930588    0.790  1.780  3.7520  2.516    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.940e-04 0.320 0.659 0.299 0.159 0.118 0.105 0.133 0.112
0.00049103 -1.50000 10.00000 0.8528926373 2.4359114170    0.790  1.781  3.7524  2.516    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.318 0.656 0.297 0.157 0.117 0.104 0.132 0.111
0.00049103 -1.50000 10.00000 0.8529537916 2.4359297752    0.790  1.781  3.7530  2.518    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.317 0.653 0.296 0.157 0.117 0.105 0.132 0.111
0.00049103 -1.50000 10.00000 0.8530157804 2.4359483719    0.790  1.781  3.7537  2.522    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.317 0.650 0.295 0.158 0.119 0.107 0.134 0.114
0.00049103 -1.50000 10.00000 0.8530770540 2.4359669685    0.791  1.781  3.7546  2.526    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.318 0.648 0.296 0.161 0.123 0.111 0.137 0.117
0.00049103 -1.50000 10.00000 0.8531397581 2.4359858036    0.791  1.780  3.7556  2.530    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.320 0.645 0.297 0.164 0.127 0.116 0.141 0.122
0.00049103 -1.50000 10.00000 0.8532013297 2.4360044003    0.791  1.779  3.7566  2.535    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.322 0.643 0.299 0.167 0.131 0.120 0.144 0.126
0.00049103 -1.50000 10.00000 0.8532585502 2.4360218048    0.791  1.778  3.7575  2.539    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.324 0.641 0.300 0.170 0.135 0.125 0.148 0.130
0.00049103 -1.50000 10.00000 0.8533226252 2.4360411167    0.791  1.778  3.7584  2.544    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.942e-04 0.325 0.639 0.301 0.173 0.139 0.129 0.151 0.134
0.00049103 -1.50000 10.00000 0.8533862233 2.4360601902    0.791  1.777  3.7593  2.548    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.327 0.636 0.302 0.176 0.142 0.133 0.154 0.138
0.00049103 -1.50000 10.00000 0.8534479737 2.4360787868    0.791  1.777  3.7601  2.552    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.328 0.634 0.302 0.178 0.145 0.136 0.157 0.141
0.00049103 -1.50000 10.00000 0.8535100222 2.4360976219    0.791  1.777  3.7607  2.554    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.328 0.632 0.302 0.179 0.147 0.139 0.158 0.143
0.00049103 -1.50000 10.00000 0.8535169363 2.4360995293    0.791  1.777  3.7608  2.555    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.328 0.632 0.302 0.179 0.148 0.139 0.158 0.143
0.00049103 -1.50000 10.00000 0.8535731435 2.4361164570    0.791  1.777  3.7612  2.556    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.328 0.630 0.302 0.179 0.148 0.139 0.159 0.144
0.00049103 -1.50000 10.00000 0.8536343575 2.4361350536    0.791  1.777  3.7615  2.557    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.327 0.628 0.301 0.179 0.148 0.140 0.159 0.144
0.00049103 -1.50000 10.00000 0.8536941409 2.4361529350    0.791  1.778  3.7617  2.557    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.326 0.626 0.299 0.178 0.147 0.139 0.157 0.143
0.00049103 -1.50000 10.00000 0.8537510633 2.4361701012    0.791  1.779  3.7615  2.556    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.323 0.624 0.297 0.175 0.144 0.136 0.155 0.140
0.00049103 -1.50000 10.00000 0.8538099527 2.4361877441    0.791  1.780  3.7613  2.554    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.320 0.622 0.294 0.172 0.141 0.132 0.151 0.137
0.00049103 -1.50000 10.00000 0.8538725376 2.4362068176    0.791  1.782  3.7608  2.550    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.316 0.620 0.290 0.167 0.135 0.127 0.146 0.131
0.00049103 -1.50000 10.00000 0.8539313078 2.4362244606    0.791  1.784  3.7601  2.545    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.311 0.617 0.285 0.161 0.128 0.119 0.139 0.124
0.00049103 -1.50000 10.00000 0.8539586067 2.4362325668    0.791  1.785  3.7598  2.543    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.308 0.616 0.283 0.158 0.125 0.116 0.136 0.121
0.00049103 -1.50000 10.00000 0.8540089726 2.4362478256    0.792  1.787  3.7590  2.537    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.504e-05 2.161e-04 -1.000 4.941e-04 0.302 0.613 0.277 0.151 0.117 0.107 0.129 0.113
0.00049103 -1.50000 10.00000 0.8540623784 2.4362637997    0.792  1.790  3.7580  2.531    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.296 0.610 0.271 0.142 0.108 0.098 0.120 0.103
0.00049103 -1.50000 10.00000 0.8541151285 2.4362797737    0.792  1.793  3.7571  2.524    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.288 0.607 0.264 0.134 0.098 0.088 0.111 0.093
0.00049103 -1.50000 10.00000 0.8541692495 2.4362959862    0.792  1.796  3.7559  2.516    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.279 0.602 0.256 0.124 0.087 0.076 0.100 0.082
0.00049103 -1.50000 10.00000 0.8542208076 2.4363114834    0.792  1.800  3.7549  2.508    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.942e-04 0.270 0.597 0.247 0.113 0.075 0.063 0.089 0.069
0.00049103 -1.50000 10.00000 0.8542723656 2.4363269806    0.792  1.804  3.7538  2.500    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.261 0.592 0.239 0.102 0.063 0.051 0.078 0.058
0.00049103 -1.50000 10.00000 0.8543233275 2.4363422394    0.792  1.808  3.7524  2.490    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.942e-04 0.249 0.586 0.228 0.088 0.048 0.035 0.063 0.042
0.00049103 -1.50000 10.00000 0.8543750048 2.4363579750    0.792  1.815  3.7507  2.477    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.940e-04 0.233 0.577 0.213 0.070 0.028 0.014 0.044 0.021
0.00049103 -1.50000 10.00000 0.8544264436 2.4363732338    0.792  1.822  3.7490  2.463    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.215 0.566 0.196 0.050 0.006 -0.009 0.023 -0.001
0.00049103 -1.50000 10.00000 0.8544601202 2.4363834858    0.792  1.828  3.7475  2.451    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.199 0.556 0.181 0.032 -0.014 -0.029 0.004 -0.021
0.00049103 -1.50000 10.00000 0.8545108438 2.4363987446    0.792  1.839  3.7451  2.430    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.172 0.538 0.154 0.001 -0.047 -0.063 -0.028 -0.055
0.00049103 -1.50000 10.00000 0.8545632362 2.4364144802    0.792  1.856  3.7420  2.401    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.131 0.509 0.115 -0.044 -0.095 -0.113 -0.075 -0.104
0.00049103 -1.50000 10.00000 0.8546146154 2.4364299774    0.792  1.883  3.7373  2.355    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 0.062 0.459 0.049 -0.119 -0.175 -0.196 -0.152 -0.185
0.00049103 -1.50000 10.00000 0.8546456099 2.4364392757    0.792  1.915  3.7324  2.304    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.017 0.400 -0.028 -0.205 -0.266 -0.289 -0.240 -0.277
0.00049103 -1.50000 10.00000 0.8546611071 2.4364438057    0.792  1.950  3.7276  2.250    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.942e-04 -0.104 0.334 -0.111 -0.297 -0.363 -0.390 -0.335 -0.376
0.00049103 -1.50000 10.00000 0.8546677232 2.4364457130    0.792  1.985  3.7232  2.196    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.193 0.265 -0.197 -0.391 -0.462 -0.491 -0.431 -0.475
0.00049103 -1.50000 10.00000 0.8546707630 2.4364466667    0.792  2.021  3.7192  2.144    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.284 0.193 -0.284 -0.486 -0.561 -0.592 -0.527 -0.575
0.00049103 -1.50000 10.00000 0.8546723127 2.4364471436    0.792  2.054  3.7159  2.099    4  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.364 0.129 -0.361 -0.569 -0.648 -0.681 -0.613 -0.663
0.00049103 -1.50000 10.00000 0.8546724319 2.4364471436    0.792  2.057  3.7156  2.095    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.372 0.123 -0.368 -0.577 -0.656 -0.689 -0.620 -0.671
0.00049103 -1.50000 10.00000 0.8546731472 2.4364473820    0.792  2.080  3.7135  2.063    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.940e-04 -0.430 0.075 -0.424 -0.637 -0.718 -0.753 -0.682 -0.734
0.00049103 -1.50000 10.00000 0.8546743989 2.4364478588    0.792  2.126  3.7097  2.002    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.544 -0.020 -0.534 -0.755 -0.840 -0.877 -0.801 -0.857
0.00049103 -1.50000 10.00000 0.8546754122 2.4364480972    0.792  2.165  3.7066  1.951    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.642 -0.101 -0.627 -0.855 -0.944 -0.983 -0.903 -0.961
0.00049103 -1.50000 10.00000 0.8546765447 2.4364485741    0.792  2.202  3.7038  1.902    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.736 -0.179 -0.718 -0.951 -1.043 -1.084 -1.000 -1.062
0.00049103 -1.50000 10.00000 0.8546790481 2.4364492893    0.792  2.227  3.7021  1.870    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.798 -0.231 -0.778 -1.014 -1.109 -1.151 -1.065 -1.128
0.00049103 -1.50000 10.00000 0.8546811342 2.4364497662    0.792  2.204  3.7040  1.901    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.739 -0.183 -0.721 -0.954 -1.046 -1.087 -1.004 -1.065
0.00049103 -1.50000 10.00000 0.8546891212 2.4364521503    0.792  2.169  3.7065  1.946    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.654 -0.112 -0.639 -0.866 -0.956 -0.995 -0.915 -0.973
0.00049103 -1.50000 10.00000 0.8547232151 2.4364624023    0.792  2.192  3.7044  1.915    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.710 -0.156 -0.693 -0.924 -1.016 -1.057 -0.974 -1.034
0.00049103 -1.50000 10.00000 0.8547438383 2.4364686012    0.792  2.234  3.7011  1.859    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.940e-04 -0.816 -0.243 -0.794 -1.032 -1.128 -1.171 -1.083 -1.147
0.00049103 -1.50000 10.00000 0.8547598720 2.4364736080    0.792  2.269  3.6984  1.813    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -0.903 -0.314 -0.876 -1.121 -1.219 -1.264 -1.173 -1.240
0.00049103 -1.50000 10.00000 0.8547787070 2.4364790916    0.792  2.308  3.6955  1.763    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -1.000 -0.393 -0.969 -1.219 -1.321 -1.368 -1.273 -1.342
0.00049103 -1.50000 10.00000 0.8547967672 2.4364845753    0.792  2.349  3.6925  1.710    7  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -1.102 -0.476 -1.065 -1.322 -1.428 -1.477 -1.378 -1.450
0.00049103 -1.50000 10.00000 0.8548129201 2.4364893436    0.792  2.390  3.6895  1.657    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.499e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -1.205 -0.559 -1.162 -1.426 -1.535 -1.587 -1.483 -1.558
0.00049103 -1.50000 10.00000 0.8548273444 2.4364938736    0.792  2.431  3.6865  1.604    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.496e-05 2.505e-05 2.161e-04 -1.000 4.941e-04 -1.308 -0.641 -1.258 -1.528 -1.642 -1.695 -1.587 -1.665
0.00049103 -1.50000 10.00000 0.8548401594 2.4364976883    0.792  2.472  3.6835  1.551    7  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.486e-05 2.509e-05 2.161e-04 -1.000 4.941e-04 -1.410 -0.718 -1.363 -1.638 -1.754 -1.809 -1.698 -1.777
0.00049103 -1.50000 10.00000 0.8548518419 2.4365010262    0.792  2.513  3.6805  1.498    7  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.450e-05 2.529e-05 2.161e-04 -1.000 4.940e-04 -1.513 -0.799 -1.456 -1.738 -1.858 -1.916 -1.800 -1.883
0.00049103 -1.50000 10.00000 0.8548622727 2.4365043640    0.792  2.554  3.6775  1.445    7  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.420e-01 2.575e-01 8.358e-05 2.610e-05 2.161e-04 -1.000 4.941e-04 -1.616 -0.874 -1.554 -1.843 -1.967 -2.027 -1.907 -1.992
0.00049103 -1.50000 10.00000 0.8548718691 2.4365072250    0.792  2.595  3.6745  1.392    7  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.419e-01 2.576e-01 8.198e-05 2.791e-05 2.161e-04 -1.000 4.940e-04 -1.718 -0.946 -1.651 -1.948 -2.075 -2.137 -2.013 -2.100
0.00049103 -1.50000 10.00000 0.8548805714 2.4365098476    0.792  2.636  3.6714  1.339    7  0.000  0.495     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.418e-01 2.577e-01 8.026e-05 3.001e-05 2.161e-04 -1.000 4.938e-04 -1.820 -1.016 -1.747 -2.052 -2.184 -2.248 -2.119 -2.208
0.00049103 -1.50000 10.00000 0.8548887968 2.4365122318    0.793  2.677  3.6683  1.286    7  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.417e-01 2.578e-01 7.872e-05 3.190e-05 2.161e-04 -1.000 4.938e-04 -1.922 -1.082 -1.842 -2.155 -2.291 -2.357 -2.223 -2.315
0.00049103 -1.50000 10.00000 0.8548965454 2.4365146160    0.793  2.717  3.6652  1.233    7  0.000  0.477     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.417e-01 2.579e-01 7.728e-05 3.366e-05 2.161e-04 -1.000 4.940e-04 -2.023 -1.145 -1.935 -2.257 -2.397 -2.466 -2.327 -2.421
0.00049103 -1.50000 10.00000 0.8549040556 2.4365167618    0.793  2.758  3.6621  1.180    7  0.000  0.469     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.416e-01 2.579e-01 7.610e-05 3.511e-05 2.161e-04 -1.000 4.934e-04 -2.124 -1.205 -2.028 -2.359 -2.504 -2.574 -2.430 -2.526
0.00049103 -1.50000 10.00000 0.8549113870 2.4365189075    0.793  2.798  3.6589  1.126    7  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.415e-01 2.581e-01 7.506e-05 3.639e-05 2.161e-04 -1.000 4.929e-04 -2.226 -1.262 -2.120 -2.461 -2.610 -2.683 -2.533 -2.631
0.00049103 -1.50000 10.00000 0.8549180627 2.4365210533    0.793  2.840  3.6556  1.072    7  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.414e-01 2.582e-01 7.412e-05 3.754e-05 2.161e-04 -1.000 4.941e-04 -2.330 -1.322 -2.210 -2.561 -2.716 -2.791 -2.635 -2.736
0.00049103 -1.50000 10.00000 0.8549242020 2.4365229607    0.793  2.881  3.6523  1.017    7  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.412e-01 2.583e-01 7.331e-05 3.854e-05 2.160e-04 -1.000 4.941e-04 -2.433 -1.383 -2.298 -2.659 -2.820 -2.898 -2.734 -2.839
